case_id,user_id,IP_id,BAddress_id,DAddress_id,device_id,amount,team_id,status,product_id,BIN_id
C34303,U24302,IP2210,A5801,A5801,D6060,252.371,T172,S3,P4636,BIN34
C34304,U8233,IP3781,A9130,A9130,D6550,289.699,T189,S3,P2483,BIN807
C34305,U19006,IP5213,A1169,A1169,D8894,83.482,T48,S2,P3576,BIN664
C34306,U3334,IP2927,A3810,A4435,D3272,604.563,T174,S1,P1540,BIN813
C34307,U12062,IP5016,A1991,A1991,D8933,885.515,T36,S1,P910,BIN308
C34308,U13919,IP2304,A2780,A2780,D8359,524.74,T46,S1,P3419,BIN192
C34309,U17564,IP9195,A8821,A8821,D8543,62.122,T55,S1,P332,BIN682
C34310,U15437,IP1804,A960,A960,D1719,234.017,T129,S3,P1027,BIN950
C34311,U19141,IP4055,A4036,A9061,D2468,470.443,T53,S1,P3898,BIN562
C34312,U12252,IP5994,A2951,A2951,D5834,369.149,T188,S3,P4098,BIN180
C34313,U18462,IP9120,A8796,A8796,D5214,314.395,T151,S3,P756,BIN180
C34314,U1820,IP7939,A3622,A3622,D1219,58.424,T21,S2,P550,BIN599
C34315,U23536,IP332,A2174,A2174,D8794,754.578,T116,S3,P1709,BIN212
C34316,U23541,IP2043,A9097,A9097,D6421,763.038,T3,S2,P3054,BIN873
C34317,U3030,IP4310,A6709,A6709,D2035,83.024,T195,S1,P4275,BIN970
C34318,U12926,IP6053,A4288,A4288,D3865,984.341,T167,S3,P2189,BIN792
C34319,U14959,IP9526,A9418,A864,D9291,173.761,T136,S1,P3180,BIN211
C34320,U8153,IP3669,A716,A8806,D2298,573.669,T180,S3,P4284,BIN454
C34321,U12342,IP2742,A5180,A5180,D397,32.794,T28,S3,P3395,BIN579
C34322,U5655,IP4433,A4734,A4734,D9709,953.352,T80,S1,P139,BIN550
C34323,U6968,IP5627,A1841,A1841,D2495,809.247,T14,S3,P3228,BIN145
C34324,U16521,IP6161,A6855,A5747,D8899,713.701,T31,S2,P3545,BIN274
C34325,U4481,IP1171,A3472,A3472,D4544,63.998,T145,S1,P4332,BIN588
C34326,U6637,IP1308,A8472,A8472,D8427,149.462,T101,S3,P1855,BIN961
C34327,U7631,IP7623,A1693,A2896,D4794,648.028,T71,S1,P284,BIN964
C34328,U24922,IP4529,A940,A940,D8878,462.413,T98,S3,P4651,BIN940
C34329,U2223,IP8647,A427,A427,D2008,226.499,T133,S2,P3942,BIN684
C34330,U851,IP6427,A2371,A2371,D3010,592.084,T131,S3,P475,BIN190
C34331,U15782,IP7816,A8703,A8703,D1005,503.38,T66,S1,P2854,BIN613
C34332,U20969,IP2914,A637,A6293,D5782,361.024,T32,S1,P2007,BIN889
C34333,U18164,IP8121,A252,A252,D9332,172.583,T184,S1,P2419,BIN177
C34334,U8868,IP833,A3120,A3120,D8866,722.707,T128,S3,P616,BIN153
C34335,U15649,IP8888,A9686,A9686,D2967,734.31,T158,S2,P300,BIN123
C34336,U12539,IP6063,A8877,A8877,D4399,969.982,T13,S2,P4526,BIN693
C34337,U9736,IP3267,A9429,A4172,D7462,696.845,T91,S2,P1246,BIN231
C34338,U1159,IP8163,A827,A6833,D4566,485.621,T142,S2,P3523,BIN556
C34339,U24083,IP5669,A1661,A1661,D5626,623.613,T96,S2,P1083,BIN623
C34340,U676,IP6159,A1401,A1401,D199,934.738,T129,S1,P1276,BIN938
C34341,U20334,IP5372,A6976,A6976,D1450,571.1,T39,S2,P3456,BIN688
C34342,U2625,IP8917,A6385,A6385,D1060,123.88,T155,S2,P401,BIN523
C34343,U1880,IP6703,A9099,A9099,D1722,77.518,T164,S2,P53,BIN357
C34344,U5886,IP4082,A8233,A8233,D8591,258.211,T180,S3,P849,BIN73
C34345,U4769,IP8217,A9625,A9625,D4635,44.819,T14,S2,P3580,BIN161
C34346,U14744,IP5124,A1470,A1470,D4668,356.914,T167,S1,P4468,BIN866
C34347,U23715,IP184,A1616,A1616,D8154,134.356,T124,S3,P4829,BIN27
C34348,U18080,IP2796,A1325,A1325,D5829,427.697,T20,S2,P4524,BIN63
C34349,U17545,IP7241,A8087,A9529,D8385,115.767,T176,S1,P2563,BIN24
C34350,U1517,IP6548,A27,A6881,D5410,867.957,T182,S1,P2881,BIN324
C34351,U10016,IP8605,A4467,A4467,D9400,620.347,T69,S3,P4978,BIN669
C34352,U3395,IP1942,A8299,A8299,D7293,53.645,T70,S1,P2709,BIN36
C34353,U11084,IP2961,A500,A500,D4601,904.443,T62,S2,P3530,BIN27
C34354,U23683,IP1186,A7917,A7917,D6288,55.645,T54,S2,P4262,BIN798
C34355,U8714,IP6540,A519,A519,D5913,167.566,T41,S3,P1465,BIN862
C34356,U21007,IP6986,A2692,A2692,D5622,959.206,T61,S3,P63,BIN342
C34357,U22834,IP7609,A4421,A4421,D9749,242.587,T195,S1,P2551,BIN533
C34358,U13529,IP2169,A3064,A3064,D1040,815.778,T66,S1,P955,BIN652
C34359,U173,IP6400,A9056,A9056,D8354,727.213,T119,S1,P2823,BIN255
C34360,U5078,IP3276,A4371,A4371,D712,278.021,T57,S1,P1925,BIN654
C34361,U365,IP8255,A9250,A8513,D5926,884.355,T67,S1,P4419,BIN788
C34362,U9971,IP397,A1840,A1840,D7577,740.403,T119,S1,P2516,BIN682
C34363,U9748,IP7696,A3692,A3692,D1716,675.677,T53,S1,P3592,BIN280
C34364,U957,IP5239,A9935,A9595,D5929,921.205,T139,S2,P3381,BIN741
C34365,U21968,IP9315,A6881,A6881,D6649,619.825,T125,S3,P2040,BIN224
C34366,U20498,IP7223,A8730,A8730,D1821,441.962,T64,S3,P3185,BIN219
C34367,U24387,IP6378,A8995,A8995,D6915,548.472,T10,S1,P4813,BIN462
C34368,U10809,IP3602,A1800,A1800,D80,987.909,T70,S2,P2369,BIN588
C34369,U16998,IP2262,A9512,A9512,D2419,877.345,T26,S3,P4260,BIN498
C34370,U17983,IP4351,A5378,A6008,D1981,930.311,T13,S3,P1250,BIN151
C34371,U22392,IP2163,A2964,A2964,D1280,490.85,T125,S3,P832,BIN890
C34372,U1917,IP9001,A6407,A2693,D2645,39.33,T78,S1,P4721,BIN357
C34373,U142,IP606,A82,A82,D3926,369.689,T98,S2,P785,BIN884
C34374,U16353,IP8721,A1968,A1968,D6453,868.962,T1,S2,P2285,BIN342
C34375,U13948,IP3400,A433,A433,D3509,521.939,T90,S3,P1186,BIN288
C34376,U10991,IP8647,A6531,A6531,D561,919.377,T150,S1,P1933,BIN506
C34377,U7116,IP3769,A2583,A2583,D8760,709.267,T179,S2,P4424,BIN679
C34378,U24572,IP8628,A8652,A8652,D9463,260.919,T59,S3,P1214,BIN65
C34379,U4343,IP992,A674,A674,D3127,794.454,T161,S3,P1135,BIN599
C34380,U14976,IP3803,A22,A22,D8471,775.592,T161,S1,P1743,BIN71
C34381,U5803,IP4342,A6621,A8131,D901,929.549,T111,S3,P45,BIN454
C34382,U3441,IP3556,A7192,A7192,D7327,631.929,T142,S3,P30,BIN555
C34383,U6822,IP5172,A1007,A1007,D9244,133.473,T84,S2,P4229,BIN150
C34384,U7988,IP9741,A7477,A7477,D756,165.295,T139,S1,P2337,BIN688
C34385,U6682,IP9410,A3039,A3039,D919,300.57,T192,S1,P1476,BIN383
C34386,U19260,IP4295,A3329,A3329,D4809,52.922,T166,S3,P3791,BIN741
C34387,U22911,IP1513,A7051,A7051,D8536,262.406,T30,S3,P399,BIN293
C34388,U231,IP6611,A4326,A4326,D2880,738.146,T194,S3,P3078,BIN480
C34389,U9518,IP8095,A5146,A5146,D8821,878.758,T28,S2,P2082,BIN344
C34390,U2495,IP1799,A8538,A8538,D5387,387.853,T144,S3,P2204,BIN534
C34391,U24620,IP5459,A9409,A1028,D7720,312.19,T136,S2,P3223,BIN861
C34392,U12949,IP9134,A8580,A4685,D1667,776.662,T142,S3,P3196,BIN306
C34393,U24665,IP4312,A3167,A3167,D784,787.398,T41,S2,P1910,BIN215
C34394,U3196,IP2922,A5738,A6637,D1489,41.997,T93,S2,P2703,BIN799
C34395,U15396,IP7865,A6041,A6041,D1555,371.804,T74,S2,P394,BIN916
C34396,U8747,IP5453,A4136,A4136,D8912,983.442,T193,S2,P4821,BIN208
C34397,U22016,IP5819,A7883,A7883,D5643,279.961,T57,S1,P4102,BIN549
C34398,U13078,IP8692,A7334,A7334,D735,57.13,T44,S1,P3442,BIN262
C34399,U14838,IP7569,A9350,A7988,D3389,98.54,T186,S2,P1926,BIN33
C34400,U18897,IP586,A910,A910,D468,328.049,T78,S3,P3012,BIN111
C34401,U13571,IP8084,A3127,A3127,D6902,298.976,T35,S3,P712,BIN843
C34402,U21842,IP6108,A5500,A5500,D2053,857.844,T88,S1,P1019,BIN186
C34403,U6188,IP864,A7102,A7102,D1637,642.97,T129,S3,P1287,BIN806
C34404,U8564,IP7935,A7318,A7318,D3378,400.706,T43,S3,P3265,BIN964
C34405,U16852,IP4255,A5784,A5784,D1337,365.442,T141,S2,P3249,BIN735
C34406,U17547,IP7567,A4013,A4013,D1187,108.511,T159,S1,P3085,BIN591
C34407,U5345,IP1863,A6695,A6695,D2216,451.309,T161,S2,P509,BIN357
C34408,U7231,IP3087,A7661,A7661,D6925,710.073,T78,S3,P1034,BIN526
C34409,U890,IP545,A6255,A6255,D5752,316.764,T65,S3,P973,BIN751
C34410,U2555,IP2984,A8155,A8155,D8532,112.21,T168,S3,P196,BIN147
C34411,U5694,IP2239,A3005,A3005,D3914,803.846,T160,S1,P1264,BIN353
C34412,U24,IP7747,A6829,A6829,D9594,564.537,T81,S1,P3426,BIN978
C34413,U9324,IP9730,A1964,A4921,D9365,632.863,T199,S3,P459,BIN680
C34414,U2876,IP8428,A4192,A4192,D3520,966.104,T179,S2,P4409,BIN658
C34415,U24338,IP3595,A1070,A1070,D966,337.298,T100,S3,P66,BIN475
C34416,U992,IP8052,A7387,A7387,D2830,715.478,T128,S1,P150,BIN367
C34417,U11218,IP4138,A1420,A1420,D472,828.563,T20,S1,P3013,BIN275
C34418,U24530,IP1669,A2759,A2759,D8835,175.485,T157,S3,P4150,BIN233
C34419,U22439,IP773,A6195,A6195,D4681,140.348,T73,S1,P2035,BIN315
C34420,U11900,IP760,A9614,A9614,D4225,736.08,T67,S3,P4160,BIN641
C34421,U24566,IP3512,A6585,A6585,D2502,659.491,T159,S2,P2269,BIN709
C34422,U5883,IP9406,A1155,A1155,D4630,760.874,T192,S2,P839,BIN798
C34423,U20232,IP9873,A5731,A5731,D3877,467.232,T193,S2,P4112,BIN392
C34424,U9544,IP2837,A3328,A3328,D7294,176.224,T25,S3,P2243,BIN705
C34425,U15109,IP2401,A6858,A6858,D6442,702.563,T147,S3,P2712,BIN170
C34426,U4780,IP3162,A7928,A460,D7604,17.144,T55,S3,P2583,BIN620
C34427,U935,IP398,A8733,A8733,D2089,530.133,T91,S3,P231,BIN380
C34428,U1095,IP4811,A1452,A1452,D2364,905.056,T199,S3,P1921,BIN502
C34429,U18980,IP6398,A8860,A8860,D3660,207.747,T15,S1,P913,BIN29
C34430,U18701,IP825,A9461,A4571,D2328,889.812,T48,S3,P4021,BIN901
C34431,U22226,IP7021,A1971,A1971,D8027,321.144,T165,S1,P2700,BIN634
C34432,U15548,IP5950,A9187,A9187,D3255,701.699,T144,S2,P3679,BIN574
C34433,U21937,IP6447,A2380,A7282,D5642,975.041,T15,S1,P6,BIN246
C34434,U15099,IP8641,A2306,A2306,D2506,678.128,T154,S1,P4067,BIN290
C34435,U4170,IP2777,A3373,A1739,D4627,925.88,T156,S2,P973,BIN796
C34436,U9908,IP9786,A9375,A9375,D7427,45.616,T123,S2,P1468,BIN959
C34437,U401,IP5682,A4331,A4331,D4882,435.664,T158,S3,P4275,BIN100
C34438,U22531,IP4107,A6889,A6889,D8007,124.716,T106,S2,P4847,BIN384
C34439,U13487,IP2140,A6867,A6867,D1171,330.298,T66,S3,P1067,BIN625
C34440,U11336,IP1783,A4205,A4205,D3038,305.908,T180,S2,P4865,BIN552
C34441,U15289,IP3848,A9391,A9391,D4200,4.163,T145,S2,P4770,BIN820
C34442,U1199,IP3648,A7940,A7940,D9451,246.948,T182,S3,P617,BIN897
C34443,U15814,IP9415,A5801,A5801,D2398,275.024,T52,S3,P1118,BIN155
C34444,U16133,IP7098,A5734,A5734,D4978,984.791,T108,S3,P3058,BIN268
C34445,U23682,IP180,A8096,A8096,D178,284.596,T105,S2,P3554,BIN441
C34446,U24024,IP231,A4477,A4477,D5892,220.267,T37,S1,P4821,BIN199
C34447,U20213,IP5148,A5654,A5654,D8352,353.392,T12,S3,P931,BIN970
C34448,U23095,IP5229,A2883,A2883,D3346,440.29,T65,S2,P4034,BIN415
C34449,U10703,IP6840,A611,A611,D43,661.13,T72,S2,P3519,BIN37
C34450,U6464,IP5134,A7525,A7525,D2695,415.086,T170,S1,P1737,BIN345
C34451,U18485,IP831,A584,A584,D8746,138.583,T194,S2,P966,BIN673
C34452,U17470,IP157,A541,A541,D2083,564.997,T22,S3,P1947,BIN729
C34453,U19579,IP1472,A7132,A5525,D344,348.276,T173,S2,P2695,BIN514
C34454,U24830,IP4982,A6854,A6854,D6122,266.821,T65,S1,P1351,BIN560
C34455,U1006,IP100,A2507,A2507,D6057,819.606,T33,S2,P3855,BIN612
C34456,U17465,IP9038,A7202,A7202,D2500,242.506,T126,S3,P1710,BIN384
C34457,U21755,IP9263,A3927,A3927,D65,29.598,T200,S1,P1662,BIN294
C34458,U9013,IP9845,A9005,A9005,D8313,982.985,T43,S3,P2188,BIN383
C34459,U10679,IP2835,A5866,A5866,D2274,519.475,T99,S3,P4441,BIN528
C34460,U23034,IP9945,A1160,A1160,D6292,974.897,T194,S1,P2219,BIN169
C34461,U21118,IP2017,A7407,A7407,D452,803.045,T137,S3,P4941,BIN576
C34462,U11156,IP720,A7599,A2332,D1364,240.124,T2,S2,P1859,BIN304
C34463,U2316,IP7063,A6031,A6031,D5225,173.73,T71,S3,P2314,BIN73
C34464,U16441,IP9253,A1701,A1701,D5314,14.337,T182,S2,P3501,BIN680
C34465,U1803,IP4153,A7287,A7287,D8729,266.119,T108,S1,P2246,BIN307
C34466,U12005,IP5025,A3510,A3510,D2027,895.71,T128,S2,P3958,BIN790
C34467,U6208,IP2459,A4344,A4344,D1785,642.484,T179,S3,P4012,BIN106
C34468,U5936,IP2284,A976,A976,D851,450.553,T90,S2,P3283,BIN73
C34469,U7846,IP3327,A3905,A3905,D3169,208.857,T104,S1,P3076,BIN657
C34470,U6373,IP6882,A6872,A6872,D9207,483.862,T148,S3,P2799,BIN77
C34471,U1903,IP8345,A8241,A8241,D6879,490.442,T192,S3,P354,BIN219
C34472,U2711,IP6595,A4254,A4254,D3422,227.556,T143,S2,P160,BIN392
C34473,U9909,IP6396,A4045,A4045,D2506,603.053,T187,S1,P3406,BIN589
C34474,U8392,IP4903,A5089,A4513,D4843,661.064,T63,S2,P4173,BIN911
C34475,U16246,IP8559,A575,A575,D9181,693.779,T154,S1,P2882,BIN231
C34476,U2214,IP5913,A1127,A1127,D5247,719.666,T182,S2,P3546,BIN994
C34477,U19630,IP9833,A4273,A9657,D3555,242.406,T145,S3,P1195,BIN39
C34478,U11019,IP3954,A1006,A2384,D5056,94.736,T141,S2,P958,BIN758
C34479,U18547,IP5368,A8319,A8319,D6684,407.48,T143,S3,P2000,BIN282
C34480,U3795,IP4124,A7906,A8577,D1440,588.393,T113,S2,P94,BIN885
C34481,U5737,IP7365,A679,A679,D7089,655.159,T149,S1,P2976,BIN355
C34482,U22549,IP8954,A3244,A3244,D2502,253.734,T20,S2,P1941,BIN635
C34483,U20327,IP4645,A7134,A6518,D7877,777.628,T46,S1,P3209,BIN704
C34484,U22601,IP2958,A1900,A1900,D2693,879.369,T55,S2,P2105,BIN83
C34485,U22899,IP6635,A9210,A9210,D3525,694.432,T29,S1,P2084,BIN900
C34486,U10733,IP8138,A6331,A6331,D2745,426.506,T100,S2,P652,BIN804
C34487,U22488,IP4966,A4951,A4951,D7219,731.255,T32,S2,P1792,BIN75
C34488,U24635,IP4051,A1610,A1610,D1794,943.971,T65,S1,P734,BIN242
C34489,U9446,IP942,A1286,A1286,D6760,485.849,T194,S3,P4963,BIN120
C34490,U12475,IP409,A1704,A4758,D7195,844.771,T23,S1,P3367,BIN89
C34491,U13894,IP3974,A4691,A4691,D6748,590.726,T148,S2,P375,BIN743
C34492,U24890,IP5917,A2903,A2903,D8638,594.829,T19,S1,P469,BIN877
C34493,U18518,IP1788,A5303,A5303,D6624,282.086,T83,S2,P533,BIN3
C34494,U13959,IP6442,A1915,A3828,D2607,199.171,T58,S1,P1680,BIN430
C34495,U12296,IP6399,A3507,A3507,D9242,366.172,T147,S1,P3111,BIN609
C34496,U4492,IP9039,A231,A231,D3574,69.828,T175,S2,P1446,BIN476
C34497,U18881,IP2852,A5783,A5783,D7862,121.804,T73,S1,P3857,BIN517
C34498,U22516,IP5974,A9453,A9453,D2538,963.456,T155,S2,P220,BIN612
C34499,U1250,IP9439,A3513,A3513,D2161,567.273,T20,S2,P4585,BIN158
C34500,U906,IP7745,A3607,A3607,D6923,790.662,T163,S2,P2646,BIN684
C34501,U11676,IP6279,A8437,A8437,D6282,95.921,T30,S2,P4180,BIN583
C34502,U12478,IP4409,A8480,A8480,D9216,917.231,T130,S3,P4143,BIN826
C34503,U5177,IP2882,A6889,A9546,D5746,428.697,T4,S2,P1177,BIN586
C34504,U5295,IP5853,A6654,A6654,D3258,615.402,T196,S3,P1925,BIN505
C34505,U7581,IP7713,A1207,A3323,D765,455.422,T140,S2,P3963,BIN101
C34506,U7782,IP256,A2462,A2462,D5275,925.38,T158,S2,P4004,BIN800
C34507,U9008,IP3299,A6454,A6454,D3132,502.712,T11,S1,P2301,BIN324
C34508,U13324,IP4148,A8359,A4466,D2674,246.886,T43,S3,P3124,BIN201
C34509,U20464,IP7383,A8473,A8473,D3224,756.851,T138,S1,P4707,BIN823
C34510,U14083,IP1228,A3204,A7407,D3547,591.703,T110,S3,P2506,BIN800
C34511,U18901,IP3904,A1299,A1299,D5095,690.928,T135,S3,P3861,BIN455
C34512,U19813,IP1694,A1351,A6206,D7674,762.091,T58,S2,P1214,BIN117
C34513,U8399,IP728,A8052,A8052,D7247,731.311,T123,S2,P2224,BIN157
C34514,U7723,IP865,A7113,A7113,D9682,639.263,T117,S1,P3401,BIN684
C34515,U1378,IP4292,A5965,A5965,D7136,904.778,T66,S2,P1288,BIN310
C34516,U23858,IP9683,A2475,A2475,D3533,746.937,T15,S1,P3550,BIN207
C34517,U6046,IP3538,A8341,A5094,D181,592.17,T17,S3,P3469,BIN561
C34518,U2967,IP9445,A2636,A2636,D6748,963.349,T38,S1,P2497,BIN561
C34519,U4852,IP7136,A740,A740,D2025,720.224,T5,S3,P4725,BIN996
C34520,U19290,IP6096,A7270,A7270,D2032,351.268,T167,S3,P3812,BIN425
C34521,U18772,IP3412,A6037,A9083,D2707,50.799,T17,S3,P4247,BIN786
C34522,U2536,IP2658,A8794,A8794,D3158,130.862,T12,S2,P4352,BIN333
C34523,U9906,IP2160,A159,A159,D6617,582.265,T4,S3,P4298,BIN729
C34524,U10549,IP1777,A8503,A8205,D3331,707.963,T120,S2,P171,BIN463
C34525,U13590,IP1416,A3213,A8804,D4577,391.478,T102,S2,P1891,BIN132
C34526,U14640,IP8989,A8459,A8459,D5290,727.257,T143,S2,P721,BIN531
C34527,U22912,IP1213,A6536,A7161,D7799,349.144,T74,S1,P3906,BIN643
C34528,U16400,IP3712,A383,A383,D8386,538.37,T98,S3,P513,BIN552
C34529,U19909,IP5299,A6229,A6229,D5120,588.167,T111,S2,P4470,BIN782
C34530,U17352,IP2120,A1630,A1630,D3976,383.992,T149,S2,P3234,BIN436
C34531,U21495,IP2129,A5473,A5473,D8741,215.655,T132,S1,P2641,BIN141
C34532,U3180,IP9252,A4269,A4269,D4811,430.42,T33,S2,P319,BIN168
C34533,U19361,IP8349,A7933,A7933,D2359,573.089,T67,S2,P3225,BIN479
C34534,U18435,IP7769,A3314,A3314,D9687,455.76,T185,S3,P3103,BIN397
C34535,U5152,IP3175,A650,A650,D3311,353.744,T84,S2,P3768,BIN996
C34536,U675,IP5853,A8747,A8747,D2386,254.926,T49,S1,P2931,BIN512
C34537,U8456,IP6009,A8936,A8936,D5153,472.071,T72,S1,P2702,BIN76
C34538,U20399,IP5343,A7838,A7838,D4664,350.483,T155,S1,P4895,BIN666
C34539,U24820,IP4393,A5970,A5970,D3422,924.517,T91,S2,P2190,BIN103
C34540,U22058,IP4461,A6797,A3095,D486,395.695,T63,S1,P2503,BIN592
C34541,U10643,IP5783,A3346,A3346,D8625,817.274,T95,S1,P3476,BIN932
C34542,U6932,IP3538,A6427,A9923,D1534,211.327,T121,S3,P4503,BIN798
C34543,U11549,IP6873,A4097,A4097,D1423,471.993,T100,S2,P2441,BIN236
C34544,U9773,IP1128,A5439,A5439,D8655,3.154,T54,S3,P1863,BIN561
C34545,U20404,IP4615,A9279,A9279,D4348,499.377,T194,S2,P469,BIN764
C34546,U17570,IP5589,A7680,A7680,D7000,216.637,T33,S1,P3523,BIN871
C34547,U21475,IP6127,A1814,A1814,D7163,83.324,T81,S3,P564,BIN185
C34548,U11672,IP648,A8721,A8721,D3253,264.266,T51,S3,P910,BIN751
C34549,U6396,IP1910,A4719,A4719,D3220,484.421,T163,S1,P599,BIN298
C34550,U22857,IP4268,A1256,A1256,D6082,61.906,T2,S2,P3150,BIN347
C34551,U12217,IP1100,A4243,A4243,D7320,135.841,T69,S3,P4659,BIN389
C34552,U6208,IP8044,A3212,A3212,D7656,780.497,T18,S3,P927,BIN470
C34553,U8282,IP5715,A4856,A4856,D798,147.359,T16,S1,P1895,BIN988
C34554,U2108,IP8908,A3482,A3482,D7100,284.483,T69,S2,P592,BIN398
C34555,U14451,IP6074,A1956,A1956,D2753,873.103,T68,S1,P524,BIN541
C34556,U16974,IP8619,A6263,A6263,D848,482.639,T19,S1,P1351,BIN226
C34557,U7810,IP4147,A7883,A7883,D1961,383.959,T152,S3,P2298,BIN165
C34558,U10268,IP6758,A9885,A9885,D75,973.857,T138,S1,P4721,BIN895
C34559,U11848,IP8769,A7268,A5140,D8186,547.23,T142,S1,P532,BIN664
C34560,U10442,IP4901,A1209,A1209,D9390,167.202,T82,S2,P3157,BIN488
C34561,U13926,IP4118,A2426,A2426,D4212,557.99,T142,S2,P52,BIN186
C34562,U24318,IP8788,A3712,A3712,D1565,60.889,T196,S2,P368,BIN96
C34563,U17802,IP4245,A8584,A8584,D7363,358.042,T27,S3,P851,BIN868
C34564,U6304,IP9335,A414,A2143,D756,665.052,T132,S2,P1975,BIN505
C34565,U24164,IP4641,A1294,A1294,D6661,715.628,T51,S3,P3990,BIN547
C34566,U8109,IP5699,A1392,A1392,D7081,810.449,T135,S3,P2214,BIN227
C34567,U13366,IP898,A4603,A4603,D5971,984.042,T12,S2,P4154,BIN300
C34568,U22446,IP4851,A6618,A5218,D1791,846.847,T67,S2,P4465,BIN960
C34569,U10347,IP2565,A3000,A3880,D4809,449.779,T161,S2,P1013,BIN489
C34570,U2534,IP3327,A5576,A4639,D8172,399.355,T91,S2,P4724,BIN812
C34571,U12583,IP1772,A3353,A3353,D4068,46.996,T120,S3,P2216,BIN830
C34572,U1188,IP1520,A5382,A1088,D4672,154.712,T137,S2,P3281,BIN447
C34573,U658,IP4437,A4659,A4659,D9603,244.435,T163,S1,P4794,BIN283
C34574,U10438,IP7931,A3926,A3144,D5037,393.579,T124,S2,P3943,BIN605
C34575,U23995,IP1713,A4597,A5972,D9561,453.806,T15,S1,P182,BIN650
C34576,U20120,IP6466,A6586,A6586,D4152,126.402,T14,S3,P4154,BIN856
C34577,U17496,IP9399,A7289,A7289,D2923,133.375,T183,S3,P4033,BIN283
C34578,U2752,IP872,A7121,A7121,D7083,800.02,T125,S3,P238,BIN402
C34579,U5415,IP8454,A7953,A7953,D4344,232.511,T156,S1,P1820,BIN281
C34580,U4534,IP5895,A944,A944,D4109,425.036,T111,S3,P3242,BIN742
C34581,U6112,IP4496,A7285,A8045,D648,22.399,T88,S2,P603,BIN822
C34582,U23897,IP9109,A2701,A2701,D3242,870.157,T126,S3,P3305,BIN846
C34583,U13219,IP3646,A3243,A3243,D5112,78.648,T152,S3,P2792,BIN443
C34584,U4199,IP2661,A8262,A8262,D8446,201.218,T71,S3,P3918,BIN689
C34585,U2945,IP5594,A5885,A5885,D8768,85.902,T5,S2,P2601,BIN191
C34586,U20641,IP2641,A2312,A2312,D1051,207.212,T125,S2,P1822,BIN597
C34587,U2275,IP8030,A4051,A4051,D1579,588.778,T139,S3,P1822,BIN871
C34588,U24971,IP138,A7776,A7776,D1267,240.159,T14,S3,P4589,BIN471
C34589,U19711,IP4217,A1835,A1835,D7619,234.907,T71,S2,P4583,BIN295
C34590,U9240,IP2502,A8657,A8657,D8516,847.333,T128,S3,P146,BIN845
C34591,U13363,IP3517,A218,A218,D5865,845.794,T78,S2,P2645,BIN438
C34592,U15527,IP3333,A7328,A7328,D3890,239.052,T33,S3,P2981,BIN561
C34593,U9795,IP3056,A1122,A1122,D4245,768.741,T130,S2,P2284,BIN18
C34594,U5857,IP3272,A5074,A5074,D5592,902.602,T192,S1,P3371,BIN239
C34595,U16358,IP3720,A135,A8913,D8130,788.684,T151,S1,P2819,BIN867
C34596,U1335,IP1158,A7376,A7376,D1760,717.704,T162,S2,P2547,BIN142
C34597,U12194,IP625,A1643,A1643,D3145,977.282,T12,S1,P1680,BIN17
C34598,U24989,IP2172,A4992,A4992,D2760,12.511,T140,S1,P4870,BIN730
C34599,U9758,IP3698,A9045,A9045,D5213,598.63,T103,S3,P3763,BIN932
C34600,U6818,IP9559,A7841,A7841,D2606,538.012,T102,S1,P3323,BIN335
C34601,U10310,IP8621,A7,A7,D1224,633.213,T128,S2,P2601,BIN409
C34602,U24864,IP2795,A758,A758,D2612,356.739,T12,S3,P2167,BIN707
C34603,U10106,IP9078,A5316,A4045,D973,144.836,T74,S1,P4910,BIN266
C34604,U12557,IP3811,A685,A685,D8290,723.545,T13,S2,P2589,BIN795
C34605,U23148,IP3897,A2241,A2241,D3610,34.893,T23,S2,P4965,BIN810
C34606,U22530,IP5235,A1310,A177,D6637,219.83,T106,S2,P2635,BIN76
C34607,U23726,IP4537,A2660,A2660,D9316,387.118,T170,S3,P3467,BIN817
C34608,U7298,IP9714,A8767,A8767,D6717,312.024,T54,S2,P161,BIN152
C34609,U15101,IP647,A151,A151,D3216,497.402,T88,S2,P1362,BIN252
C34610,U14701,IP5998,A6015,A6015,D3449,107.575,T3,S2,P18,BIN587
C34611,U2754,IP1690,A2603,A2603,D3480,524.24,T101,S2,P96,BIN541
C34612,U14459,IP7627,A1988,A1988,D6891,241.087,T93,S3,P4000,BIN68
C34613,U17324,IP7385,A295,A295,D8391,969.926,T111,S1,P2901,BIN800
C34614,U23218,IP439,A7598,A7598,D6604,269.527,T26,S1,P1254,BIN845
C34615,U22834,IP6841,A8174,A8174,D8048,576.073,T152,S2,P4754,BIN151
C34616,U24840,IP350,A5048,A7632,D9758,877.223,T96,S3,P4102,BIN806
C34617,U23865,IP7630,A3107,A8106,D9834,749.056,T134,S3,P1192,BIN86
C34618,U11383,IP7654,A566,A9697,D9829,45.238,T66,S3,P391,BIN865
C34619,U5994,IP9761,A6728,A6728,D3364,53.005,T33,S1,P1054,BIN590
C34620,U1204,IP5684,A7229,A7229,D9828,636.276,T152,S1,P1295,BIN303
C34621,U9131,IP2797,A5571,A5571,D35,112.594,T190,S3,P2857,BIN569
C34622,U14310,IP2799,A2768,A2768,D5023,836.402,T82,S2,P2672,BIN985
C34623,U24175,IP5697,A7121,A7121,D5574,326.597,T110,S1,P1775,BIN452
